56422
55840
56664
58555
0
60578
60414
60746
61304
63622
0
69708
71721
73482
74816
76630
0
86618
91779
95188
97952
101362
0
112577
120351
128771
134506
0
145036
152992
162089
175120
0
196942
205607
213268
221127
231443
0
258074
271868
284875
297189
318914
0
368432
398532
421050
440951
461204
0
559090
626678
675124
722002
0
811526
901171
994330
1148385
1234014
0
1399601
1478291
1582212
1708408
1824144
0
2015605
2100615
2184122
2301805
2464451
0
2752905
2837397
2920746
3002335
3063164
0
3325538
3440085
3492215
3533985
3562883
0
3703788
3781060
3846305
3807541
3767489
0
3650781
3643995
3625212
3606947
3529640
0
3346465
3274035
3239488
3194967
3146511
0
2878637
2742378
2613940
2540425
2464233
0
2306506
2164824
2023637
1904563
1836535
0
1696386
1596397
1477484
1361236
1256955
0
1177280
1138983
1073301
999078
936709















